y_true,mean_abs_delta_phase,mean_gyro_magnitude
0,0.10038132220506668,0.15878409147262573
0,0.23706555366516113,1.8463525772094727
0,0.22593466937541962,2.6803696155548096
0,0.2693197727203369,2.541475296020508
0,0.2655390799045563,2.0319571495056152
0,0.19166438281536102,0.34625929594039917
0,0.12345091998577118,0.11143511533737183
0,0.25227272510528564,2.3390941619873047
0,0.06983371078968048,0.1028120219707489
0,0.11031918227672577,0.0854867622256279
0,0.23902179300785065,2.614809989929199
0,0.1654529571533203,0.18397390842437744
0,0.218095600605011,2.373708963394165
0,0.0755014643073082,0.04057637229561806
0,0.14000855386257172,0.19975179433822632
0,0.13792194426059723,0.36413753032684326
0,0.07458435744047165,0.05272168293595314
0,0.21822397410869598,2.702038288116455
0,0.11292580515146255,0.1649545431137085
0,0.2223021686077118,2.663386344909668
0,0.08389060199260712,0.06862221658229828
0,0.22624318301677704,2.320559501647949
0,0.2578308880329132,1.5101020336151123
0,0.0874723494052887,0.1748514175415039
0,0.06852008402347565,0.0989992767572403
0,0.22363168001174927,3.43715763092041
0,0.22076112031936646,1.4378844499588013
0,0.23585744202136993,1.5917917490005493
4,0.19770105183124542,3.0908076763153076
0,0.08389081060886383,0.037266626954078674
0,0.07377059012651443,0.04581519216299057
0,0.08957640081644058,0.03722655773162842
0,0.26098519563674927,2.199918270111084
0,0.2565862536430359,1.4486750364303589
3,0.18232326209545135,2.663810968399048
0,0.2028389722108841,0.4558262228965759
0,0.07783771306276321,0.04353518784046173
0,0.11286195367574692,0.1279323399066925
3,0.1820819228887558,1.8796296119689941
0,0.08147133141756058,0.0823671892285347
0,0.0602012574672699,0.07155405730009079
0,0.08143070340156555,0.036425717175006866
5,0.16710332036018372,4.258198261260986
0,0.07374373078346252,0.037814654409885406
0,0.2172272652387619,2.07527494430542
0,0.09145550429821014,0.09494209289550781
0,0.0822610929608345,0.04149601608514786
0,0.2165561020374298,2.4027724266052246
0,0.0829010158777237,0.10667449980974197
0,0.22696532309055328,2.5383520126342773
0,0.08580154925584793,0.06903211772441864
0,0.07418648898601532,0.04378309100866318
0,0.08395799994468689,0.042725615203380585
0,0.22373323142528534,2.1324496269226074
0,0.08981651812791824,0.054362617433071136
0,0.22773528099060059,2.395724296569824
0,0.10316788405179977,0.11925610899925232
0,0.20002983510494232,2.2082037925720215
0,0.2433040589094162,1.456527590751648
0,0.2287563532590866,1.8531537055969238
0,0.2620876729488373,1.508307695388794
0,0.2275341898202896,2.2305445671081543
0,0.08305156230926514,0.04002683609724045
0,0.25368425250053406,2.099987506866455
0,0.11398240923881531,0.08244334906339645
0,0.06921190023422241,0.04260241612792015
0,0.0693359375,0.047999195754528046
0,0.08180080354213715,0.04379133880138397
0,0.15466606616973877,0.2428499013185501
0,0.0732540637254715,0.08126950263977051
0,0.23454910516738892,1.9998207092285156
0,0.05000641942024231,0.0996137410402298
5,0.21825361251831055,2.7527618408203125
0,0.07738284766674042,0.04608255624771118
0,0.08432801067829132,0.07284490764141083
0,0.07527058571577072,0.07878300547599792
0,0.09635495394468307,0.04716423153877258
0,0.10165391117334366,0.13906005024909973
0,0.08895133435726166,0.04703288525342941
0,0.2408292591571808,1.809354543685913
0,0.2308788299560547,1.8533953428268433
0,0.07807999104261398,0.050341226160526276
0,0.17291778326034546,0.23366084694862366
0,0.23379972577095032,1.5872836112976074
0,0.12658904492855072,0.1498076319694519
0,0.0879243016242981,0.07274690270423889
0,0.08417218178510666,0.055273085832595825
0,0.16166049242019653,0.22013157606124878
0,0.12076880782842636,0.13492681086063385
0,0.07479941099882126,0.10918322205543518
0,0.26115188002586365,2.223311424255371
6,0.20026928186416626,3.2140960693359375
0,0.08772056549787521,0.09162378311157227
0,0.11648484319448471,0.09296876192092896
0,0.24197718501091003,2.7749104499816895
0,0.24370849132537842,1.7503526210784912
0,0.108738012611866,0.12888243794441223
0,0.2159859836101532,3.0837621688842773
0,0.11724139004945755,0.10067825019359589
0,0.08862290531396866,0.05343456193804741
0,0.22730210423469543,2.023608684539795
0,0.08281821757555008,0.04974294453859329
0,0.2564750611782074,1.864356279373169
0,0.09789838641881943,0.08793844282627106
0,0.25027984380722046,2.2967612743377686
0,0.09284912794828415,0.046321507543325424
0,0.22987864911556244,2.571094036102295
0,0.23298819363117218,1.740445613861084
0,0.23591193556785583,2.937817096710205
0,0.09407631307840347,0.07514412701129913
0,0.15050995349884033,1.7536643743515015
0,0.24199694395065308,1.5722930431365967
0,0.07833513617515564,0.0885060578584671
0,0.07215780019760132,0.04378661885857582
0,0.23606756329536438,1.9833261966705322
0,0.24815566837787628,2.446430206298828
6,0.19577574729919434,2.8104567527770996
0,0.19542516767978668,0.35934561491012573
0,0.08419037610292435,0.08611129224300385
0,0.2176409661769867,2.2775421142578125
0,0.07204552739858627,0.049271173775196075
5,0.20487050712108612,1.8020963668823242
0,0.23351621627807617,2.90509033203125
0,0.07736483961343765,0.04302839934825897
0,0.06659024208784103,0.03756542503833771
0,0.250884085893631,1.9746761322021484
0,0.1793421059846878,0.2251897156238556
0,0.08021243661642075,0.052847959101200104
0,0.26384150981903076,2.2168686389923096
0,0.2363784909248352,2.005671977996826
0,0.1624547690153122,0.3199889063835144
0,0.09300138056278229,0.0706525668501854
0,0.23725126683712006,1.9109971523284912
0,0.23178432881832123,2.0244698524475098
0,0.0855737030506134,0.044821418821811676
0,0.24659784138202667,2.232912063598633
0,0.2348763644695282,2.500314474105835
3,0.20348069071769714,2.6677770614624023
0,0.2233937531709671,2.636749267578125
0,0.08711458742618561,0.03381064534187317
