y_true,mean_abs_delta_phase,mean_gyro_magnitude
4,0.42696648836135864,2.1623029708862305
5,0.47737571597099304,2.3693253993988037
0,0.5554009079933167,1.325998067855835
0,0.5267034769058228,2.0946435928344727
0,0.4452287554740906,2.242879629135132
0,0.36950019001960754,0.12117839604616165
0,0.4057158827781677,0.11284884065389633
0,0.27073290944099426,0.06455686688423157
0,0.5196043252944946,2.80342435836792
0,0.5354518294334412,2.729459524154663
0,0.24054203927516937,0.05689970403909683
6,0.47537195682525635,2.7282707691192627
0,0.24957159161567688,0.04261690378189087
0,0.26851239800453186,0.04307107254862785
0,0.2699887156486511,0.05194052308797836
0,0.255666047334671,0.06881359219551086
0,0.5019655823707581,2.8194632530212402
0,0.4978959858417511,1.6172590255737305
0,0.3522765338420868,0.09341952204704285
0,0.32468855381011963,0.07674746215343475
0,0.3051087260246277,0.06576861441135406
0,0.25297364592552185,0.05532361567020416
0,0.5064617395401001,0.5744540691375732
0,0.2916579246520996,0.06618347764015198
0,0.39818012714385986,0.17103493213653564
0,0.2561778128147125,0.03402508795261383
0,0.5273070335388184,2.1213886737823486
0,0.48930466175079346,0.20135456323623657
0,0.5267511606216431,1.8852436542510986
0,0.25425148010253906,0.04577279090881348
0,0.5008139610290527,2.065699577331543
0,0.34452638030052185,0.32458579540252686
0,0.2608266770839691,0.03319397568702698
0,0.29842543601989746,0.0676438957452774
0,0.4999011158943176,1.900570034980774
0,0.5276459455490112,2.55100154876709
0,0.4908182919025421,2.092771530151367
0,0.5276107788085938,1.3413398265838623
0,0.5212447047233582,1.8960894346237183
0,0.32333800196647644,0.06470108032226562
0,0.5271484851837158,2.300438404083252
0,0.5030037760734558,2.177088737487793
0,0.5400509238243103,2.416534900665283
0,0.2401214987039566,0.03448009490966797
0,0.3504072427749634,0.09100745618343353
0,0.30113375186920166,0.10255803167819977
0,0.48729896545410156,2.2344603538513184
0,0.25287559628486633,0.03856946900486946
0,0.2643170654773712,0.04924112930893898
0,0.3572627902030945,0.10498468577861786
0,0.5554563999176025,2.0771703720092773
0,0.501164972782135,1.9469178915023804
0,0.4004676938056946,0.13309045135974884
0,0.5031687021255493,2.595447540283203
0,0.4943687915802002,2.23776912689209
0,0.2552264332771301,0.06343759596347809
0,0.5012040734291077,1.555177927017212
0,0.5088860392570496,1.4031696319580078
0,0.3147204518318176,0.08274946361780167
0,0.48369666934013367,2.4963274002075195
0,0.29161667823791504,0.07050903141498566
0,0.2509496510028839,0.042415887117385864
0,0.28479593992233276,0.05638640746474266
0,0.4912436306476593,2.892028331756592
0,0.2453010529279709,0.05682402476668358
