y_true,mean_abs_delta_phase,mean_gyro_magnitude
0,0.5196218490600586,2.0476577281951904
0,0.559506893157959,2.9293112754821777
0,0.19733230769634247,0.033268727362155914
0,0.48528334498405457,0.2175186425447464
0,0.40818870067596436,0.1389639675617218
0,0.5735450983047485,2.9002530574798584
0,0.38263633847236633,0.12712924182415009
5,0.5706395506858826,1.762084722518921
0,0.23488333821296692,0.04809834063053131
0,0.25167161226272583,0.061672329902648926
0,0.25869864225387573,0.06060723960399628
0,0.5907732844352722,1.8852407932281494
0,0.2508201003074646,0.05254233628511429
0,0.22661307454109192,0.036079101264476776
0,0.19832409918308258,0.06297203153371811
0,0.19848905503749847,0.05140808969736099
0,0.5663901567459106,1.441748857498169
0,0.2883661687374115,0.08398323506116867
0,0.5009104013442993,0.328358918428421
0,0.6083856225013733,2.2054898738861084
0,0.31549543142318726,0.07041056454181671
0,0.560016930103302,1.2987840175628662
0,0.20456349849700928,0.04175129905343056
0,0.2140447348356247,0.04046833515167236
0,0.5577208995819092,2.060967445373535
0,0.18467310070991516,0.045389074832201004
0,0.25943857431411743,0.04925144836306572
0,0.5218188762664795,1.782010793685913
0,0.593689501285553,1.5525211095809937
0,0.5923280119895935,2.2756879329681396
0,0.3601229190826416,0.10933719575405121
0,0.40473493933677673,0.14593401551246643
0,0.593281626701355,1.6510233879089355
0,0.5511757731437683,1.628420352935791
0,0.22217917442321777,0.04809306189417839
0,0.5566166043281555,1.5253121852874756
0,0.5675022006034851,1.2619354724884033
0,0.2576000690460205,0.053614359349012375
0,0.5827720761299133,1.6001123189926147
0,0.40562522411346436,0.20293787121772766
0,0.5660502314567566,1.441659688949585
0,0.19893749058246613,0.04846420884132385
0,0.35665982961654663,0.0992216020822525
0,0.5846790671348572,1.5689314603805542
0,0.5532242059707642,2.609610080718994
0,0.41174376010894775,0.28541839122772217
0,0.5612144470214844,0.8123023509979248
0,0.3116339445114136,0.2466333657503128
0,0.5465563535690308,2.591555595397949
0,0.5423256754875183,2.6093854904174805
0,0.20720277726650238,0.04911135882139206
0,0.2505750358104706,0.0735393762588501
0,0.2551480233669281,0.06575126945972443
0,0.5777494311332703,2.2024316787719727
0,0.5703546404838562,2.405710220336914
0,0.22459033131599426,0.047599855810403824
0,0.24751050770282745,0.04925995692610741
0,0.5203244686126709,2.2501673698425293
0,0.45020046830177307,0.20335593819618225
0,0.21468020975589752,0.05249503254890442
0,0.22744567692279816,0.06057073175907135
0,0.26139381527900696,0.06513740122318268
0,0.4426133632659912,0.1862073689699173
0,0.4582522511482239,0.1878640353679657
0,0.5681747198104858,2.2693004608154297
0,0.3948158323764801,0.17584328353405
0,0.5901102423667908,3.011446952819824
0,0.4778476655483246,0.200538769364357
3,0.5194538831710815,2.7614831924438477
0,0.5887430906295776,1.7241601943969727
0,0.5401355028152466,2.009049892425537
0,0.4788394868373871,0.31798693537712097
0,0.5723596811294556,3.3444299697875977
0,0.5357459783554077,2.6404805183410645
0,0.5728992819786072,1.4950401782989502
0,0.19819271564483643,0.04116657376289368
0,0.5582025647163391,1.9741487503051758
0,0.19698631763458252,0.043363556265830994
0,0.5716683864593506,1.0162394046783447
0,0.5583546757698059,2.225257396697998
0,0.2393992841243744,0.04387059807777405
3,0.5726677775382996,2.1112914085388184
0,0.2817268669605255,0.0839516818523407
0,0.49552562832832336,0.33645421266555786
0,0.2189561277627945,0.045534152537584305
0,0.5952391028404236,1.6405141353607178
0,0.5534079670906067,1.6552307605743408
0,0.6041449904441833,2.1089086532592773
0,0.5750010013580322,2.3729381561279297
0,0.3221713602542877,0.05731930211186409
0,0.22467723488807678,0.03861859068274498
0,0.4493766725063324,0.20855402946472168
0,0.4055045545101166,0.33935970067977905
0,0.5547642111778259,2.80936336517334
0,0.22121688723564148,0.0488460510969162
0,0.5736887454986572,1.2385135889053345
0,0.27254366874694824,0.061682697385549545
0,0.570092499256134,2.1398849487304688
0,0.5125800967216492,1.3672311305999756
0,0.2636773884296417,0.08290788531303406
0,0.4002225399017334,0.159100741147995
0,0.23096179962158203,0.05052249878644943
0,0.5946290493011475,1.7836366891860962
6,0.5392271280288696,2.676783561706543
0,0.21942336857318878,0.05594231188297272
5,0.49174201488494873,4.349643707275391
0,0.3814658522605896,0.10967499762773514
0,0.3528210520744324,0.08575187623500824
0,0.5610225200653076,1.438692331314087
0,0.5722318887710571,2.321467876434326
0,0.27419131994247437,0.04815477877855301
0,0.23207677900791168,0.08844555914402008
0,0.30563223361968994,0.057701677083969116
0,0.5682358145713806,2.1436212062835693
0,0.5746665596961975,2.865736484527588
0,0.5674433708190918,1.7749766111373901
0,0.5651009678840637,2.550908088684082
0,0.5983704328536987,2.1557483673095703
0,0.2570279836654663,0.05293254181742668
0,0.5715687870979309,1.7397699356079102
0,0.18219703435897827,0.03972446918487549
