y_true,mean_abs_delta_phase,mean_gyro_magnitude
5,0.6242971420288086,1.2768950462341309
0,0.43583956360816956,0.05083919316530228
0,0.35629916191101074,0.04767899960279465
0,0.3913615345954895,0.04568448290228844
0,0.6765785217285156,2.1575210094451904
0,0.40794265270233154,0.03583115339279175
0,0.6984277963638306,1.8134989738464355
0,0.6743171215057373,1.7770233154296875
0,0.7152089476585388,2.505385398864746
0,0.7158230543136597,2.6662778854370117
0,0.49984920024871826,0.08329293131828308
0,0.3882112205028534,0.10032184422016144
0,0.3725370764732361,0.06372641772031784
0,0.6826561093330383,2.3873443603515625
0,0.708083987236023,1.700505018234253
0,0.47275495529174805,0.11661341041326523
0,0.5796214938163757,0.22849726676940918
0,0.38639992475509644,0.07376772165298462
0,0.7159727811813354,1.6600748300552368
0,0.7058992981910706,4.110487461090088
0,0.4000653922557831,0.11083351075649261
0,0.6907415986061096,2.7090954780578613
0,0.7220766544342041,1.921057105064392
0,0.6459177732467651,0.368618369102478
0,0.3671018183231354,0.04894536733627319
0,0.6741835474967957,3.732043743133545
0,0.6780553460121155,1.7424862384796143
0,0.6836313605308533,1.8802905082702637
0,0.719409704208374,1.7187544107437134
0,0.648330569267273,0.39779049158096313
0,0.6691863536834717,2.432633638381958
0,0.4518465995788574,0.07815699279308319
0,0.742137610912323,1.593496561050415
0,0.7073816061019897,1.5070569515228271
0,0.6391423940658569,0.8306699991226196
0,0.695616602897644,0.8064073324203491
0,0.5965700745582581,0.2410264015197754
0,0.6110996007919312,0.23145678639411926
6,0.6676502823829651,2.3495497703552246
0,0.36231911182403564,0.03925677761435509
0,0.4936639368534088,0.060841936618089676
0,0.34316325187683105,0.041684702038764954
0,0.496938019990921,0.11472230404615402
0,0.731369137763977,2.380333662033081
0,0.4994361400604248,0.08189066499471664
0,0.6928406953811646,2.4458260536193848
5,0.7102808952331543,2.3336844444274902
0,0.6528043150901794,2.670092821121216
0,0.3189082741737366,0.03862546384334564
0,0.6203758716583252,0.34345853328704834
0,0.3841349184513092,0.05419669672846794
0,0.3982129693031311,0.057914890348911285
0,0.3794735074043274,0.07589366286993027
0,0.5229425430297852,0.24336573481559753
0,0.7028487324714661,1.4419509172439575
0,0.7163187861442566,1.4782973527908325
0,0.5794104337692261,0.20165055990219116
0,0.7135494947433472,1.3678038120269775
0,0.3262726664543152,0.0423036552965641
0,0.7109091281890869,1.3553966283798218
0,0.7441293597221375,2.4173743724823
0,0.7086893916130066,1.650097370147705
0,0.437456876039505,0.06457511335611343
0,0.7257720232009888,1.601104497909546
0,0.541013240814209,0.05836187303066254
0,0.7072213292121887,2.316209316253662
6,0.6692617535591125,3.188676357269287
0,0.7095710635185242,2.34561824798584
0,0.7048508524894714,1.4728128910064697
0,0.37447988986968994,0.0459367036819458
0,0.6863133311271667,1.812119483947754
0,0.7064361572265625,2.783534526824951
0,0.7049198746681213,2.597564220428467
0,0.43496042490005493,0.07300181686878204
0,0.6884750127792358,1.744626760482788
