y_true,mean_abs_delta_phase,mean_gyro_magnitude
0,0.22377122938632965,2.5797808170318604
0,0.08707354217767715,0.04358524829149246
0,0.07917332649230957,0.08630029112100601
0,0.08777883648872375,0.4770466983318329
0,0.2376464456319809,1.6560686826705933
0,0.2518766522407532,1.388224482536316
0,0.23175477981567383,1.290816307067871
0,0.08213315904140472,0.0680340826511383
0,0.06087236478924751,0.06794524937868118
0,0.0710817202925682,0.08855659514665604
0,0.2648535668849945,1.8323298692703247
0,0.14072571694850922,0.1917402744293213
0,0.09004655480384827,0.063958078622818
0,0.2042577713727951,2.4378178119659424
0,0.1283668875694275,0.12719598412513733
0,0.08432424068450928,0.04033074527978897
0,0.09409911930561066,0.07387296855449677
0,0.1256519854068756,0.19124369323253632
0,0.08050752431154251,0.07772134244441986
0,0.24669601023197174,2.3622329235076904
0,0.08576954901218414,0.06214161962270737
0,0.22285538911819458,2.3013274669647217
0,0.10017082840204239,0.08649452775716782
0,0.07221081852912903,0.06012899428606033
0,0.22710590064525604,2.5140857696533203
0,0.23862962424755096,1.7164437770843506
0,0.0705045685172081,0.06491979211568832
0,0.2502760887145996,1.8279908895492554
0,0.2507373094558716,1.7031219005584717
0,0.2461271733045578,1.487896203994751
0,0.07297663390636444,0.07737277448177338
0,0.2574484944343567,2.5768330097198486
0,0.08304004371166229,0.044253088533878326
0,0.2428290843963623,2.4691338539123535
0,0.2173733413219452,2.8307299613952637
0,0.24972303211688995,1.7760339975357056
0,0.2535155117511749,3.032221794128418
0,0.18186667561531067,0.30905163288116455
0,0.07611552625894547,0.04594727233052254
0,0.23985545337200165,2.4507670402526855
0,0.10158418864011765,0.0638187974691391
0,0.10340846329927444,0.08420616388320923
0,0.076795794069767,0.038427989929914474
0,0.24020566046237946,1.8069722652435303
0,0.25604894757270813,3.2695889472961426
0,0.07777376472949982,0.04332711175084114
0,0.2315661609172821,1.484383463859558
0,0.24745187163352966,1.189703106880188
0,0.08762846142053604,0.11289545893669128
0,0.07643727958202362,0.06158795207738876
0,0.2155371457338333,2.3799972534179688
0,0.24349333345890045,2.606203556060791
0,0.23290163278579712,2.3808135986328125
0,0.25674811005592346,2.167750358581543
0,0.1347443014383316,0.12825563549995422
0,0.11082317680120468,0.06217867136001587
0,0.23687981069087982,2.3895039558410645
0,0.19127696752548218,0.21451742947101593
0,0.22056327760219574,2.1616804599761963
0,0.11928708851337433,0.1269167959690094
0,0.079374760389328,0.07231026887893677
0,0.25619378685951233,2.1310882568359375
0,0.06791730225086212,0.053710371255874634
4,0.18148863315582275,2.297060966491699
0,0.07181299477815628,0.08930197358131409
0,0.2618415355682373,3.5779528617858887
0,0.23283912241458893,1.9372460842132568
4,0.1987391859292984,3.7504894733428955
0,0.10181055963039398,0.10973168909549713
0,0.11462759971618652,0.10570701211690903
0,0.11612091958522797,0.10125130414962769
0,0.16335758566856384,1.34944748878479
0,0.08958036452531815,0.09694288671016693
0,0.23723724484443665,2.6642203330993652
0,0.2466467022895813,2.5232558250427246
0,0.22404474020004272,1.9485702514648438
0,0.11850879341363907,0.17969681322574615
0,0.10045795887708664,0.07874363660812378
0,0.2605014145374298,2.2266218662261963
0,0.19551606476306915,0.5399764180183411
0,0.08629387617111206,0.16851337254047394
0,0.06524955481290817,0.07413283735513687
0,0.05630531534552574,0.06535035371780396
0,0.07769637554883957,0.053281038999557495
0,0.25354352593421936,1.649889349937439
0,0.2700842618942261,2.0930402278900146
0,0.0821940004825592,0.04762198030948639
0,0.06720389425754547,0.06081225723028183
0,0.12047047168016434,0.32469016313552856
0,0.24736765027046204,2.716296672821045
0,0.2180119901895523,2.273294448852539
0,0.24020574986934662,1.7309588193893433
0,0.12625975906848907,0.1123773455619812
0,0.07656542211771011,0.04821692407131195
0,0.12095923721790314,0.07854403555393219
0,0.25481465458869934,1.9371085166931152
0,0.07249841839075089,0.044895343482494354
0,0.2473328709602356,1.734602451324463
0,0.09324213117361069,0.11320421099662781
0,0.22238211333751678,1.5590744018554688
0,0.23896121978759766,2.0069687366485596
0,0.26587557792663574,1.8345834016799927
0,0.08458742499351501,0.04938524216413498
0,0.2630442976951599,2.2879443168640137
0,0.096251480281353,0.05137490853667259
0,0.08952360600233078,0.06986072659492493
0,0.24520111083984375,1.1894288063049316
0,0.23466648161411285,2.3131325244903564
0,0.1398915797472,0.20067667961120605
0,0.11907831579446793,0.19911551475524902
0,0.15897594392299652,0.23622697591781616
0,0.0832262709736824,0.04454426467418671
0,0.06974776834249496,0.06589892506599426
0,0.22801922261714935,2.842991828918457
0,0.08949641138315201,0.0769142210483551
0,0.24381223320960999,2.1405882835388184
0,0.06557166576385498,0.11352764815092087
0,0.08442065864801407,0.0519663468003273
0,0.1556062400341034,0.27231723070144653
0,0.07562383264303207,0.035341061651706696
4,0.141109436750412,1.2388923168182373
0,0.11161888390779495,0.08046834170818329
0,0.2548113465309143,2.315666437149048
0,0.25183504819869995,1.4111404418945312
0,0.24309682846069336,4.190029144287109
0,0.22752177715301514,2.4126880168914795
0,0.12776336073875427,0.18143367767333984
0,0.2452809363603592,3.141801357269287
0,0.12225460261106491,0.13203328847885132
0,0.0607539564371109,0.0771072581410408
0,0.22844485938549042,2.3158926963806152
6,0.18557102978229523,3.6307790279388428
0,0.07942892611026764,0.10992703586816788
0,0.0776553601026535,0.0711045116186142
0,0.06605517864227295,0.03647555410861969
0,0.05688067525625229,0.07626520097255707
0,0.07734792679548264,0.07522204518318176
0,0.25481298565864563,1.6748079061508179
0,0.22812525928020477,2.031031847000122
0,0.234957754611969,2.5374879837036133
0,0.2583772540092468,1.3972883224487305
0,0.07705835998058319,0.06110161170363426
0,0.07100560516119003,0.05163600668311119
0,0.07729964703321457,0.045241303741931915
0,0.24859251081943512,1.0194437503814697
0,0.11797313392162323,0.5682336091995239
0,0.15747646987438202,0.18310680985450745
0,0.08357767760753632,0.06298233568668365
0,0.1362273395061493,0.2146420180797577
0,0.23863840103149414,1.9761312007904053
0,0.06765328347682953,0.04872889071702957
0,0.09302067011594772,0.07038567960262299
0,0.25086843967437744,2.882636070251465
0,0.23207899928092957,1.8476622104644775
0,0.22822588682174683,2.3845996856689453
0,0.2357480525970459,2.9492335319519043
0,0.06554503738880157,0.037827268242836
0,0.07198858261108398,0.07496683299541473
0,0.0940859392285347,0.07497978955507278
0,0.21024493873119354,3.8327465057373047
0,0.07243070751428604,0.044224292039871216
0,0.22803953289985657,2.1542611122131348
0,0.16956903040409088,0.4098403751850128
0,0.23002780973911285,1.9902963638305664
0,0.21153731644153595,2.2123818397521973
0,0.27036815881729126,2.171896457672119
0,0.09341011941432953,0.051878802478313446
0,0.0911932960152626,0.07486601173877716
0,0.2060176283121109,2.5397326946258545
0,0.2417541891336441,1.8080580234527588
3,0.18720650672912598,2.1289873123168945
0,0.2481389045715332,1.8386101722717285
0,0.2044626772403717,1.9759325981140137
0,0.059452157467603683,0.06427949666976929
4,0.18828698992729187,3.6301894187927246
0,0.16734245419502258,1.2257530689239502
0,0.2348124235868454,3.522209644317627
0,0.06932681053876877,0.04084165021777153
0,0.2541251480579376,1.1634951829910278
0,0.06618882715702057,0.03577445447444916
0,0.18794113397598267,0.40525728464126587
0,0.2455361932516098,2.1427884101867676
0,0.08125322312116623,0.04488037899136543
0,0.23152543604373932,2.6081159114837646
0,0.06511731445789337,0.11396849155426025
5,0.17893125116825104,2.4828290939331055
0,0.08776108920574188,0.04189486801624298
0,0.07884504646062851,0.054070912301540375
0,0.14082765579223633,0.16754180192947388
0,0.2531110346317291,1.7522541284561157
0,0.2505013048648834,2.074511766433716
0,0.22768333554267883,1.901517629623413
0,0.12197168171405792,0.35580477118492126
0,0.2563086152076721,2.6966440677642822
0,0.21038202941417694,0.5887163877487183
0,0.24411478638648987,2.468519687652588
0,0.06622719764709473,0.0931597501039505
0,0.05512329190969467,0.07642093300819397
0,0.1921519786119461,0.30624568462371826
0,0.08268415927886963,0.05131727084517479
0,0.12266534566879272,0.24316343665122986
0,0.057355478405952454,0.06598681211471558
0,0.2198673039674759,2.8091139793395996
0,0.09512561559677124,0.0992831140756607
0,0.08387448638677597,0.06326858699321747
0,0.09972770512104034,0.17325130105018616
0,0.10397060960531235,0.09100072085857391
0,0.23540815711021423,1.4436936378479004
0,0.212966650724411,2.2843174934387207
5,0.20173776149749756,2.9009668827056885
0,0.11121326684951782,0.08680722862482071
0,0.07635203748941422,0.04526859149336815
0,0.09217995405197144,0.05465260148048401
0,0.083018958568573,0.047583550214767456
0,0.06462639570236206,0.07763446867465973
0,0.0693972110748291,0.041461750864982605
0,0.26163655519485474,1.8993988037109375
0,0.10624510049819946,0.08508043736219406
6,0.1662859320640564,2.6062800884246826
0,0.21501514315605164,2.624535083770752
0,0.0826108455657959,0.03964976966381073
0,0.09676212817430496,0.097552090883255
0,0.09877258539199829,0.08846184611320496
0,0.24564453959465027,1.1750380992889404
0,0.2293587028980255,1.5025681257247925
0,0.11413132399320602,0.20380178093910217
0,0.19622141122817993,0.3180636763572693
0,0.0945403054356575,0.08281059563159943
0,0.05605106055736542,0.07580810785293579
0,0.11171314120292664,0.11948026716709137
0,0.2629461884498596,1.7341949939727783
0,0.08125084638595581,0.06697945296764374
0,0.07412651181221008,0.043282799422740936
0,0.08123590052127838,0.06575554609298706
0,0.055627476423978806,0.05726686865091324
0,0.27190274000167847,2.233132839202881
0,0.0947795882821083,0.06644657254219055
0,0.23767323791980743,1.5223292112350464
0,0.2528848946094513,1.5900319814682007
0,0.24296599626541138,2.205289363861084
0,0.16120637953281403,0.30642032623291016
0,0.06965470314025879,0.07430120557546616
0,0.21018080413341522,2.6214451789855957
0,0.21542298793792725,0.5089641213417053
0,0.24250757694244385,1.8174692392349243
0,0.24193693697452545,2.989487648010254
0,0.06421978771686554,0.09519179165363312
0,0.24785016477108002,2.634404182434082
0,0.25912362337112427,1.9286259412765503
0,0.2232053130865097,2.471851110458374
0,0.23493830859661102,1.5237038135528564
0,0.2078060358762741,1.480269193649292
0,0.07995794713497162,0.058888621628284454
0,0.06831499934196472,0.038610778748989105
0,0.0830683782696724,0.061994049698114395
0,0.2330399453639984,0.4013628363609314
1,0.2051258534193039,2.1366305351257324
0,0.08314255625009537,0.0744239091873169
0,0.06448408961296082,0.045116547495126724
0,0.07276514917612076,0.06214849650859833
0,0.25999701023101807,1.708519458770752
0,0.07107757031917572,0.038169294595718384
0,0.2491767257452011,2.8732821941375732
0,0.0733138844370842,0.07623063772916794
0,0.22966605424880981,1.944465160369873
0,0.2453261911869049,2.3786158561706543
0,0.06950701773166656,0.04798246920108795
0,0.052340708673000336,0.04570256918668747
0,0.25197693705558777,1.6508777141571045
0,0.06335605680942535,0.09035716205835342
0,0.23528315126895905,2.0549674034118652
0,0.11706916987895966,0.1826295405626297
0,0.07717692852020264,0.06796419620513916
0,0.21360880136489868,0.9644920825958252
0,0.22481665015220642,1.2555663585662842
0,0.07707323133945465,0.03658280521631241
4,0.18511193990707397,2.326071262359619
0,0.2533426880836487,1.399214267730713
0,0.18798097968101501,0.2956295609474182
0,0.2498294562101364,2.4870498180389404
0,0.072294682264328,0.4433789551258087
0,0.26711153984069824,2.0355520248413086
0,0.08286165446043015,0.05042335391044617
0,0.1869823932647705,0.49620017409324646
0,0.23852130770683289,1.3961937427520752
0,0.09563292562961578,0.05763290822505951
0,0.2523258328437805,2.477231979370117
0,0.2453540563583374,2.6829371452331543
0,0.2511536180973053,1.443471908569336
0,0.2427370846271515,2.1974895000457764
0,0.0686241090297699,0.06148022785782814
0,0.22168287634849548,1.6313350200653076
0,0.250549852848053,1.7932820320129395
0,0.1443532258272171,0.15721650421619415
0,0.06134672090411186,0.08605867624282837
0,0.152431458234787,0.8086611032485962
0,0.06960321962833405,0.04903624579310417
0,0.13353098928928375,0.159242644906044
0,0.07471712678670883,0.07090956717729568
0,0.07697533071041107,0.11438709497451782
0,0.2273401916027069,3.3184823989868164
0,0.08709996938705444,0.06817170977592468
0,0.06900031119585037,0.07978639006614685
0,0.08352725952863693,0.05588085949420929
0,0.07964755594730377,0.16993115842342377
0,0.23929418623447418,1.873469352722168
0,0.06644215434789658,0.06349410116672516
0,0.09708338230848312,0.126994788646698
0,0.07187454402446747,0.03726743161678314
0,0.07375206798315048,0.04372800141572952
0,0.11909312754869461,0.182878315448761
0,0.24816443026065826,1.8349778652191162
0,0.24475696682929993,2.9759345054626465
0,0.08157968521118164,0.042576927691698074
0,0.2085389345884323,2.414309024810791
0,0.22786039113998413,1.5523613691329956
0,0.23409129679203033,1.17851984500885
0,0.2580293118953705,2.4552834033966064
0,0.15701556205749512,0.14367617666721344
0,0.22685660421848297,2.7264857292175293
0,0.25059670209884644,2.7913715839385986
0,0.08334526419639587,0.04518198221921921
4,0.17631368339061737,3.7208189964294434
0,0.0937901958823204,0.06278970837593079
0,0.1394200474023819,0.0855797529220581
0,0.2202795147895813,2.0848727226257324
0,0.06934243440628052,0.042564935982227325
5,0.20854896306991577,3.0391616821289062
0,0.06484376639127731,0.0739484429359436
0,0.07367212325334549,0.06359334290027618
0,0.2524479627609253,1.4036979675292969
0,0.0597124919295311,0.0343412384390831
0,0.12700416147708893,0.9769042730331421
0,0.208919495344162,2.0145702362060547
0,0.0972231850028038,0.07579968869686127
0,0.08489826321601868,0.050925061106681824
0,0.24506032466888428,1.3871159553527832
0,0.061264727264642715,0.043071672320365906
0,0.25099611282348633,1.5093845129013062
0,0.06820371747016907,0.08828181028366089
0,0.2502843737602234,1.4929332733154297
0,0.24857057631015778,1.5745697021484375
0,0.22875817120075226,1.9440734386444092
0,0.06800512224435806,0.03538380190730095
0,0.12349659949541092,0.21192020177841187
0,0.23992346227169037,1.9857268333435059
0,0.26196184754371643,1.7271459102630615
0,0.07112821936607361,0.03685498982667923
0,0.2207731008529663,2.3565595149993896
0,0.08671814948320389,0.054133154451847076
0,0.09080739319324493,0.06218455731868744
0,0.08754023164510727,0.05331477150321007
0,0.10755033046007156,0.06296183168888092
0,0.08126931637525558,0.050456635653972626
0,0.10465162247419357,0.11407701671123505
0,0.07445277273654938,0.04529857262969017
0,0.2244632989168167,1.9256449937820435
0,0.06553338468074799,0.08653739839792252
0,0.07919054478406906,0.07531704008579254
0,0.2558688223361969,2.2630834579467773
0,0.25285398960113525,1.1110576391220093
